taxon_oid	Domain	Sequencing Status	Study Name	Genome Name / Sample Name	Sequencing Center	IMG Genome ID 	Genome Size   * assembled	Gene Count   * assembled	Scaffold Count   * assembled	
3300000827	*Microbiome	Permanent Draft	Soil microbial communities from four geographically distinct crusts in the Colorado Plateau and Sonoran desert	Soil microbial communities from Moab, Utah, sample - Soil Crust Prior wet up (biological replicate B) 0B (Metagenome Metatranscriptome)	DOE Joint Genome Institute (JGI)	3300000827	141177646	478901	423954	
3300029899	*Microbiome	Permanent Draft	Cryoconite microbial communities around the Greenland ice sheet	Cryoconite microbial communities from ice sheet in Tasiilaq, Greenland - TAS_U-A2a	DMAC, Technical University of Denmark	3300029899	255335083	466796	295966	
3300005848	*Microbiome	Permanent Draft	Hot spring microbial communities from Yellowstone National Park	Hot spring thermophilic microbial communities from Obsidian Pool, Yellowstone National Park, USA - site 1 Avi (SPADES assembly) (version 3)	DOE Joint Genome Institute (JGI)	3300005848	6063420	7509	1769	
3300015067	*Microbiome	Permanent Draft	Metagenomes of Arctic soils	Arctic soil microbial communities from a glacier forefield, Russell Glacier, Kangerlussuaq, Greenland (Sample G7A, Adjacent to main proglacial river, mid transect (Watson river))	University of Bristol	3300015067	52942968	127580	99149	
3300017695	*Microbiome	Permanent Draft	Polar desert microbial communities from Antarctic Dry Valleys	Polar desert sand microbial communities from Dry Valleys, Antarctica - metaG UQ540 (21.06) (version 2) (version 2)	DOE Joint Genome Institute (JGI)	3300017695	709927842	1552546	1124944	
3300012183	*Microbiome	Permanent Draft	Polar desert microbial communities from Antarctic Dry Valleys	Polar desert sand microbial communities from Dry Valleys, Antarctica - metaG UQ469 (22.06)	DOE Joint Genome Institute (JGI)	3300012183	532643546	1163852	811477	
3300023442	*Microbiome	Permanent Draft	Hydrothermal Fe-rich Mat Reference Genomes	Hydrothermal Fe-rich mat microbial community from Rainbow Site, Mid-Atlantic Ridge, Atlantic Ocean - 664-SC8	University of Delaware	3300023442	389358363	609080	323421	
3300023283	*Microbiome	Permanent Draft	Solar saltern microbial communities from the Namib Desert	Sediment microbial communities from solar saltern in the Namib Desert, Gobabeb, Namibia - Hosabes sink 2017	Genewiz Inc.	3300023283	814973479	1040053	401897	
3300028031	*Microbiome	Permanent Draft	Marine microbial communities from hydrothermal vents in the Atlantic and Pacific Ocean	Hydrothermal vent microbial communities from East Pacific Rise, Pacific Ocean - Teddybear	DOE Joint Genome Institute (JGI)	3300028031	604341212	1269686	947953	
3300022723	*Microbiome	Permanent Draft	Solar saltern microbial communities from the Namib Desert	Sediment microbial communities from solar saltern in the Namib Desert, Swakopmund, Namibia - Eisfeld source 2017	Genewiz Inc.	3300022723	568535041	851417	418564	
2032320003	*Microbiome	Draft	Soil microbial communities from FACE and OTC sites in USA	Soil microbial communities from sample at FACE Site 4 Nevada Test Site Crust CO2-	DOE Joint Genome Institute (JGI)	2032320003	123178563	316494	271797	
3300026484	*Microbiome	Permanent Draft	Marine microbial communities from hydrothermal vents in the Atlantic and Pacific Ocean	Hydrothermal vent microbial communities from Guaymas Basin, Mexico - 4561-384	DOE Joint Genome Institute (JGI)	3300026484	263515736	461653	238433	
3300018875	*Microbiome	Permanent Draft	Biological soil crust microbial communities from Moab Desert,  Utah to study responses to pulsed climate events	Soil crust microbial communities from Colorado Plateau, Utah, USA - mid-late stage, 49.5 hrs after wetting v1	QB3 Vincent J. Coates Genomics Sequencing Laboratory	3300018875	261772001	530254	374037	
3300028617	*Microbiome	Permanent Draft	Microbial communities from Yellowstone National Park hot springs 2017	Hot spring sediment microbial communities from Stumped Spring Outflow 2, Yellowstone National Park, USA - 170629H	University of Minnesota	3300028617	131707792	292784	233562	
3300001515	*Microbiome	Permanent Draft	Hydrothermal vent plume microbial communities from Kilo Moana, Pacific Ocean, of black smokers	Hydrothermal vent plume microbial communities from Kilo Moana, Pacific Ocean, of black smokers		3300001515	177519424	250868	98954	
3300020206	*Microbiome	Permanent Draft	Bras del Port Noviembre 2014	Non-marine hypersaline water microbial communities from Bras del Port saltern pond, Alicante, Spain - CR30 November 2014 Cells	University of Alicante	3300020206	141973449	354989	300720	
3300005749	*Microbiome	Permanent Draft	Microbial community analysis of hydrothermal vent diffuse flow samples from Mid-Cayman Rise, Pacific Ocean	Microbial community analysis of hydrothermal vent diffuse flow samples from Mid-Cayman Rise, Pacific Ocean - FS854	Marine Biological Laboratory	3300005749	37557791	48430	15987	
3300040931	*Microbiome	Permanent Draft	Hot spring sediment microbial communities from Yellowstone National Park, WY, United States	Hot spring sediment microbial communities from Yellowstone National Park, WY, United States - FS5_Glycine_2	DOE Joint Genome Institute (JGI)	3300040931	168108709	274563	142366	
3300022409	*Microbiome	Permanent Draft	Metagenomes of microbial mats from hypersaline lakes on Rottnest Island, Australia	Microbial mat bacterial and archaeal communities from Herschel Lake, Rottnest Island (WA - Australia) - HL1BM3 JM36	AGRF	3300022409	51188520	84106	52808	
3300028908	*Microbiome	Permanent Draft	Marine microbial communities from hydrothermal vents in the Atlantic and Pacific Ocean	Hydrothermal chimney microbial communities from Main Endeavour vent field at the Juan de Fuca Ridge, Pacific Ocean - Hulk	DOE Joint Genome Institute (JGI)	3300028908	555852493	943778	566423	
3300028210	*Microbiome	Permanent Draft	Antarctic microbial communities	Marine microbial communities from Organic Lake, Antarctica - GS378 with 3.0UM filter - spades	JGI facility at Oak Ridge National Laboratory	3300028210	12869036	23461	8520	
3300019850	*Microbiome	Permanent Draft	Marine microbial communities from Tor Caldara	Marine crust microbial communities from Tor Caldara shallow-water vent,Tyrrhenian Sea,Italy - TCM2	Molecular Research LP (MR DNA)	3300019850	711367554	1512179	1102025	
3300017977	*Microbiome	Finished	Marine microbial communities from Tor Caldara	Marine established microbial mat bacterial communities from Tor Caldara shallow water vent, Tyrrhenian Sea, Italy - TCM1	Molecular Research LP (MR DNA)	3300017977	136759472	208026	104827	
3300022356	*Microbiome	Permanent Draft	Metagenomes of microbial mats from hypersaline lakes on Rottnest Island, Australia	Microbial mat bacterial and archaeal communities from Serpentine Lake, Rottnest Island (WA - Australia) - SL2BM2 JM29	AGRF	3300022356	34974312	64582	43783	
3300006068	*Microbiome	Permanent Draft	Mini-Metagenome - Microbial communities from the Yellowstone National Park	Hotspring Microbial Communities from Mammoth Norris Corridor Bijah Spring, Yellowstone National Park, Wyoming, USA - Sample 4, Mini-Metagenomics	Stanford University	3300006068	49305934	82701	40814	
3300017472	*Microbiome	Permanent Draft	Antarctic microbial communities	Marine microbial communities from Organic Lake, Antarctica - GS377 with 0.1UM filter	JGI facility at Oak Ridge National Laboratory	3300017472	34537528	87970	55202	
3300002084	*Microbiome	Permanent Draft	Saline desert soil microbial communities from Kutch, Gujarat, India	Saline desert soil microbial communities from Kutch, Gujarat, India - S4		3300002084	0	0	0	
3300012678	*Microbiome	Permanent Draft	Polar desert microbial communities from Antarctic Dry Valleys	Polar desert sand microbial communities from Dry Valleys, Antarctica - metaG UQ288 (22.06)	DOE Joint Genome Institute (JGI)	3300012678	915505664	1996511	1407011	
2225789007	*Microbiome	Permanent Draft	Marine microbial communities from a deep-sea hydrothermal vent at Loihi Seamount, Hawaii	Marine microbial communities from hydrothermal vents at Loihi seamountain, Hawaii	Pennsylvania State University	2225789007	11793818	19650	12249	
3300007063	*Microbiome	Permanent Draft	Non-marine hypersaline water microbial communities from Salinas de A?ana, Spain	Non-marine hypersaline water microbial communities from A?ana, Logro?o, Spain - Cell_A?ana_3	University of Alicante	3300007063	88045063	177281	104071	
3300026171	*Microbiome	Permanent Draft	Utah desert microbiome from environmental samples near Hanksville, Utah, USA	Rock biofilm microbial communities from Utah desert near Hanksville, Utah, USA - E9	McGill University	3300026171	5186401	7437	1609	
3300028315	*Microbiome	Permanent Draft	Black smoker hydrothermal vent sediment microbial communities from the Guaymas Basin, Mid-Atlantic Ridge, South Atlantic Ocean	Black smoker hydrothermal vent sediment microbial communities from the Guaymas Basin, Mid-Atlantic Ridge, South Atlantic Ocean - BSmoChi-MAR-TVG11 reanalysis	Beijing Genomics Institute (BGI)	3300028315	4922220859	7761684	4626073	
3300022358	*Microbiome	Permanent Draft	Metagenomes of microbial mats from hypersaline lakes on Rottnest Island, Australia	Microbial mat bacterial and archaeal communities from Herschel Lake, Rottnest Island (WA - Australia) - HL1OPP2 JM5	AGRF	3300022358	43505075	75148	49953	
3300012002	*Microbiome	Permanent Draft	Saline lake microbial mat microbial communities from Tebenquiche Lake, II Region de Antofagasta, Chile	Saline lake microbial mat microbial communities from Tebenquiche Lake, II Region de Antofagasta, Chile - Tebenquiche 201212	INDEAR Instituto de Agrobiotecnologia Rosario	3300012002	621405493	677415	203630	
3300038979	*Microbiome	Permanent Draft	Acid mine drainage microbial biofilm communities from Richmond Mine, California, USA	Acid mine drainage biofilm communities from Richmond mine site Abmuck, Iron Mt, CA, USA - AMDABmuck0807	University of California, Berkeley	3300038979	9564249	12583	2972	
3300002242	*Microbiome	Permanent Draft	Marine sediment microbial communities from the Hellenic Volcanic Arc	Marine sediment microbial communities from Kolumbo Volcano mats, Greece - white/grey mat	DOE Joint Genome Institute (JGI)	3300002242	1445071903	3896498	2928214	
3300013789	*Microbiome	Permanent Draft	Microbial community analysis of hydrothermal vent diffuse flow samples from Mid-Cayman Rise, Pacific Ocean	Microbial community analysis of hydrothermal vent diffuse flow samples from Mid-Cayman Rise, Pacific Ocean - FS842 IDBA reassembly	Marine Biological Laboratory	3300013789	38714045	69301	41601	
3300017563	*Microbiome	Permanent Draft	Bras del Port Dic 2016	Non-marine hypersaline water microbial communities from Bras del Port saltern pond, Alicante, Spain - CR30 Dic 2016	University of Valencia	3300017563	24845846	79848	61614	
3300022325	*Microbiome	Permanent Draft	Metagenomes of microbial mats from hypersaline lakes on Rottnest Island, Australia	Microbial mat bacterial and archaeal communities from Garden Lake, Rottnest Island (WA - Australia) - GL1GP2 JM65	AGRF	3300022325	26129941	50373	34278	
2119805009	*Microbiome	Draft	Soil microbial communities from FACE and OTC sites in USA	Soil microbial communities from sample at FACE Site NTS_007 Nevada Test Site	DOE Joint Genome Institute (JGI)	2119805009	384251082	1027241	1008718	
3300005814	*Microbiome	Permanent Draft	Microbial community analysis of hydrothermal vent diffuse flow samples from Mid-Cayman Rise, Pacific Ocean	Microbial community analysis of hydrothermal vent diffuse flow samples from Mid-Cayman Rise, Pacific Ocean - FS877	Marine Biological Laboratory	3300005814	13669619	16795	4968	
3300021469	*Microbiome	Permanent Draft	Microbial communities from sediments and microbial mats in various locations	Hydrothermal vent microbial mat bacterial communities from Southern Trench, Guaymas Basin, Mexico - 4872-18-4-5_MG	DOE Joint Genome Institute (JGI)	3300021469	417006857	883977	611290	
3300029901	*Microbiome	Permanent Draft	Cryoconite microbial communities around the Greenland ice sheet	Cryoconite microbial communities from ice sheet in Kangerlussuaq, Greenland - KAN_P-B3a	DMAC, Technical University of Denmark	3300029901	331649564	607153	385758	
3300021979	*Microbiome	Permanent Draft	Characterization of microbial community from Mariana Back Arc	Hydrothermal fluids microbial communities from Mariana Back-Arc Basin vent fields, Pacific Ocean - Hafa_FS926 _150kmer	Marine Biological Laboratory	3300021979	607031046	1220947	808981	
2140918017	*Microbiome	Permanent Draft	Hypersaline microbial communities from Antarctic Deep Lake	Hypersaline microbial communities from Antarctic Deep Lake - 24m 0.8um v1 (version 2)	DOE Joint Genome Institute (JGI)	2140918017	60876627	106722	102436	
3300034236	*Microbiome	Permanent Draft	Soil and biocrust microbial communities from Mojave Desert, California, United States	Biocrust microbial communities from Mojave Desert, California, United States - 34SMC	DOE Joint Genome Institute (JGI)	3300034236	316505399	757826	615233	
3300007521	*Microbiome	Permanent Draft	Freshwater microbial communities from lake liftoff mats and glacier meltwater in Antarctica	Freshwater microbial communities from Lake Fryxell liftoff mats and glacier meltwater in Antarctica - MAT-01	DOE Joint Genome Institute (JGI)	3300007521	2574423042	4595293	2961923	
3300019924	*Microbiome	Permanent Draft	Hypersaline water viral communities from Tuz Lake and Camalt? Saltern, Turkey	Non-marine hypersaline water viral communities from Tuz Lake, Turkey - salt sample	University of Alicante	3300019924	29544649	80886	51508	
3300005300	*Microbiome	Permanent Draft	Hot Spring microbial communities from Great Boiling Spring, Nevada	Hot spring microbial communities from Great Boiling Spring, Nevada - cellulolytic enrichment S 77C v2 (version 2)	DOE Joint Genome Institute (JGI)	3300005300	125361107	187608	95856	
